[51.7453560, -1.2442320],
[51.7456530, -1.2435820],
[51.7456640, -1.2434910],
[51.7456080, -1.2434780],
[51.7455920, -1.2434080],
[51.7455620, -1.2433020],
[51.7454710, -1.2434250],
[51.7454160, -1.2435480],
[51.7453750, -1.2436080],
[51.7453150, -1.2437230],
[51.7452530, -1.2438290],
[51.7451630, -1.2438810],
[51.7451380, -1.2439360],
[51.7450770, -1.2438990],
[51.7450450, -1.2439020],
[51.7449950, -1.2439300],
[51.7449580, -1.2439390],
[51.7449280, -1.2439410],
[51.7448840, -1.2439140],
[51.7448620, -1.2438470],
[51.7448440, -1.2437740],
[51.7448250, -1.2437080],
[51.7448130, -1.2436580],
[51.7447960, -1.2436160],
[51.7447850, -1.2435480],
[51.7447850, -1.2434670],
[51.7447830, -1.2433800],
[51.7447770, -1.2433370],
[51.7447680, -1.2432930],
[51.7447400, -1.2432270],
[51.7447190, -1.2431740],
[51.7447020, -1.2431250],
[51.7446760, -1.2430800],
[51.7446420, -1.2430400],
[51.7445970, -1.2430100],
[51.7445720, -1.2429930],
[51.7445460, -1.2429740],
[51.7445210, -1.2429540],
[51.7444980, -1.2429310],
[51.7444590, -1.2428990],
[51.7444260, -1.2428760],
[51.7443920, -1.2428480],
[51.7443630, -1.2428140],
[51.7443310, -1.2427720],
[51.7442960, -1.2427300],
[51.7442520, -1.2426880],
[51.7442090, -1.2426620],
[51.7441620, -1.2426380],
[51.7441160, -1.2426130],
[51.7440760, -1.2425820],
[51.7440450, -1.2425460],
[51.7440150, -1.2425080],
[51.7439750, -1.2424760],
[51.7439280, -1.2424540],
[51.7439020, -1.2424420],
[51.7438730, -1.2424350],
[51.7438400, -1.2424240],
[51.7438140, -1.2424090],
[51.7437900, -1.2423860],
[51.7437700, -1.2423560],
[51.7437500, -1.2422850],
[51.7437500, -1.2422410],
[51.7437590, -1.2421940],
[51.7437650, -1.2421420],
[51.7437790, -1.2420840],
[51.7437920, -1.2420300],
[51.7438070, -1.2419790],
[51.7438360, -1.2419240],
[51.7438650, -1.2418680],
[51.7439010, -1.2418170],
[51.7439380, -1.2417610],
[51.7439700, -1.2417060],
[51.7439980, -1.2416550],
[51.7440200, -1.2416040],
[51.7440390, -1.2415560],
[51.7440460, -1.2415070],
[51.7440320, -1.2414580],
[51.7440120, -1.2414160],
[51.7439920, -1.2413760],
[51.7439730, -1.2413370],
[51.7439520, -1.2412960],
[51.7439320, -1.2412130],
[51.7439280, -1.2411360],
[51.7439440, -1.2410700],
[51.7439670, -1.2410100],
[51.7439940, -1.2409630],
[51.7440160, -1.2409340],
[51.7440660, -1.2409280],
[51.7441100, -1.2409150],
[51.7441340, -1.2408810],
[51.7441460, -1.2408200],
[51.7441680, -1.2407460],
[51.7441800, -1.2406870],
[51.7441910, -1.2406400],
[51.7442260, -1.2406190],
[51.7442560, -1.2405630],
[51.7442680, -1.2405230],
[51.7442760, -1.2404810],
[51.7442760, -1.2404130],
[51.7442460, -1.2403670],
[51.7441950, -1.2403220],
[51.7441700, -1.2403010],
[51.7441450, -1.2402830],
[51.7441190, -1.2402650],
[51.7440950, -1.2402450],
[51.7440550, -1.2401960],
[51.7440150, -1.2401590],
[51.7439740, -1.2401230],
[51.7439340, -1.2400940],
[51.7438930, -1.2400670],
[51.7438590, -1.2400250],
[51.7438270, -1.2399640],
[51.7437980, -1.2399130],
[51.7437540, -1.2398820],
[51.7437080, -1.2398360],
[51.7436860, -1.2397950],
[51.7436650, -1.2397610],
[51.7436210, -1.2397170],
[51.7435790, -1.2396750],
[51.7435350, -1.2396370],
[51.7434880, -1.2395950],
[51.7434650, -1.2395710],
[51.7434420, -1.2395460],
[51.7434190, -1.2395200],
[51.7433960, -1.2394920],
[51.7433670, -1.2394590],
[51.7433420, -1.2394350],
[51.7433090, -1.2393850],
[51.7432680, -1.2393390],
[51.7432360, -1.2393230],
[51.7432050, -1.2392980],
[51.7431750, -1.2392580],
[51.7431410, -1.2392010],
[51.7431080, -1.2391530],
[51.7430720, -1.2391140],
[51.7430400, -1.2390760],
[51.7429980, -1.2390490],
[51.7429700, -1.2390360],
[51.7429420, -1.2390160],
[51.7429120, -1.2390030],
[51.7428840, -1.2389940],
[51.7428540, -1.2389880],
[51.7428060, -1.2389600],
[51.7427780, -1.2389400],
[51.7427470, -1.2389190],
[51.7427160, -1.2388990],
[51.7426870, -1.2388810],
[51.7426550, -1.2388660],
[51.7426230, -1.2388510],
[51.7425710, -1.2388220],
[51.7425540, -1.2388100],
[51.7425210, -1.2387800],
[51.7424800, -1.2387490],
[51.7424420, -1.2387180],
[51.7424160, -1.2386720],
[51.7423860, -1.2386100],
[51.7423670, -1.2385780],
[51.7423470, -1.2385470],
[51.7423140, -1.2384940],
[51.7422960, -1.2384400],
[51.7422870, -1.2383960],
[51.7422780, -1.2383500],
[51.7422510, -1.2382850],
[51.7422140, -1.2382390],
[51.7421720, -1.2381840],
[51.7421460, -1.2381530],
[51.7421220, -1.2381280],
[51.7420990, -1.2381030],
[51.7420560, -1.2380550],
[51.7420200, -1.2380180],
[51.7419920, -1.2379850],
[51.7419590, -1.2379550],
[51.7419170, -1.2379200],
[51.7418960, -1.2378860],
[51.7418730, -1.2378550],
[51.7418580, -1.2378130],
[51.7418360, -1.2377730],
[51.7418160, -1.2377350],
[51.7417870, -1.2376710],
[51.7417590, -1.2376270],
[51.7417360, -1.2375860],
[51.7417140, -1.2375380],
[51.7416910, -1.2374840],
[51.7416610, -1.2374490],
[51.7416260, -1.2374380],
[51.7415930, -1.2374390],
[51.7415610, -1.2374460],
[51.7415300, -1.2374550],
[51.7414790, -1.2374290],
[51.7414350, -1.2373790],
[51.7414140, -1.2373470],
[51.7413970, -1.2373100],
[51.7413840, -1.2372190],
[51.7413840, -1.2371600],
[51.7413910, -1.2370950],
[51.7414010, -1.2370310],
[51.7414110, -1.2369730],
[51.7414220, -1.2369180],
[51.7414370, -1.2368650],
