[51.7390920, -1.2064310],
[51.7390420, -1.2064170],
[51.7390090, -1.2064120],
[51.7389580, -1.2063840],
[51.7389500, -1.2064360],
[51.7389810, -1.2064190],
[51.7389420, -1.2064430],
[51.7389100, -1.2064560],
[51.7388620, -1.2065010],
[51.7388360, -1.2065230],
[51.7388100, -1.2065430],
[51.7387820, -1.2065640],
[51.7387350, -1.2065900],
[51.7386960, -1.2066290],
[51.7386480, -1.2066760],
[51.7386200, -1.2067050],
[51.7385920, -1.2067330],
[51.7385670, -1.2067620],
[51.7385440, -1.2067860],
[51.7385160, -1.2068380],
[51.7385060, -1.2069110],
[51.7384880, -1.2069520],
[51.7384660, -1.2069870],
[51.7384350, -1.2070110],
[51.7384000, -1.2070370],
[51.7383630, -1.2070510],
[51.7383240, -1.2070670],
[51.7382850, -1.2070850],
[51.7382480, -1.2070960],
[51.7382060, -1.2071070],
[51.7381680, -1.2071240],
[51.7381310, -1.2071450],
[51.7380960, -1.2071680],
[51.7380660, -1.2071900],
[51.7380360, -1.2072100],
[51.7380080, -1.2072310],
[51.7379830, -1.2072520],
[51.7379450, -1.2073000],
[51.7379090, -1.2073470],
[51.7378810, -1.2073770],
[51.7378660, -1.2074270],
[51.7378430, -1.2074830],
[51.7378090, -1.2075330],
[51.7377770, -1.2075660],
[51.7377430, -1.2076010],
[51.7377090, -1.2076380],
[51.7376690, -1.2076780],
[51.7376250, -1.2077190],
[51.7375730, -1.2077460],
[51.7375270, -1.2077780],
[51.7374840, -1.2078060],
[51.7374400, -1.2078250],
[51.7374020, -1.2078420],
[51.7373690, -1.2078560],
[51.7373390, -1.2078710],
[51.7373090, -1.2078860],
[51.7372810, -1.2079030],
[51.7372520, -1.2079200],
[51.7372270, -1.2079400],
[51.7371860, -1.2079810],
[51.7371610, -1.2079980],
[51.7371330, -1.2080180],
[51.7371030, -1.2080370],
[51.7370740, -1.2080560],
[51.7370430, -1.2080740],
[51.7370100, -1.2080980],
[51.7369750, -1.2081240],
[51.7369400, -1.2081460],
[51.7368990, -1.2081750],
[51.7368500, -1.2082010],
[51.7367980, -1.2082360],
[51.7367400, -1.2082690],
[51.7366900, -1.2083200],
[51.7366430, -1.2083660],
[51.7366080, -1.2084000],
[51.7365770, -1.2084320],
[51.7365440, -1.2084430],
[51.7365060, -1.2084600],
[51.7364650, -1.2084850],
[51.7364350, -1.2085170],
[51.7364050, -1.2085590],
[51.7363730, -1.2086000],
[51.7363460, -1.2086250],
[51.7363130, -1.2086410],
[51.7362780, -1.2086500],
[51.7362510, -1.2086600],
[51.7362230, -1.2086760],
[51.7361930, -1.2086970],
[51.7361640, -1.2087230],
[51.7361310, -1.2087440],
[51.7360980, -1.2087640],
[51.7360710, -1.2087870],
[51.7360430, -1.2088060],
[51.7360160, -1.2088300],
[51.7359900, -1.2088570],
[51.7359660, -1.2088840],
[51.7359420, -1.2089130],
[51.7359160, -1.2089370],
[51.7358890, -1.2089640],
[51.7358640, -1.2089960],
[51.7358400, -1.2090310],
[51.7358190, -1.2090670],
[51.7357810, -1.2091090],
[51.7357370, -1.2091090],
[51.7356940, -1.2091050],
[51.7356480, -1.2091170],
[51.7356220, -1.2091320],
[51.7355970, -1.2091500],
[51.7355710, -1.2091660],
[51.7355430, -1.2091860],
[51.7355150, -1.2092100],
[51.7354860, -1.2092320],
[51.7354530, -1.2092580],
[51.7354120, -1.2092830],
[51.7353730, -1.2093100],
[51.7353400, -1.2093400],
[51.7353090, -1.2093690],
[51.7352800, -1.2093980],
[51.7352500, -1.2094230],
[51.7352240, -1.2094470],
[51.7351950, -1.2094720],
[51.7351610, -1.2094970],
[51.7351280, -1.2095120],
[51.7350950, -1.2095290],
[51.7350590, -1.2095510],
[51.7350280, -1.2095700],
[51.7349970, -1.2095920],
[51.7349670, -1.2096180],
[51.7349370, -1.2096450],
[51.7349050, -1.2096740],
[51.7348760, -1.2097040],
[51.7348480, -1.2097390],
[51.7348220, -1.2097770],
[51.7347970, -1.2098120],
[51.7347720, -1.2098450],
[51.7347430, -1.2098700],
[51.7347120, -1.2098940],
[51.7346800, -1.2099110],
[51.7346470, -1.2099200],
[51.7346180, -1.2099260],
[51.7345870, -1.2099340],
[51.7345550, -1.2099420],
[51.7345230, -1.2099590],
[51.7344890, -1.2099800],
[51.7344570, -1.2100040],
[51.7344240, -1.2100250],
[51.7343910, -1.2100480],
[51.7343640, -1.2100700],
[51.7343370, -1.2100970],
[51.7343060, -1.2101280],
[51.7342750, -1.2101580],
[51.7342370, -1.2101860],
[51.7342010, -1.2102190],
[51.7341630, -1.2102520],
[51.7341330, -1.2102850],
[51.7341110, -1.2103190],
[51.7340910, -1.2103570],
[51.7340750, -1.2103960],
[51.7340620, -1.2104370],
[51.7340420, -1.2105020],
[51.7340040, -1.2105600],
[51.7339730, -1.2106300],
[51.7339620, -1.2106720],
[51.7339550, -1.2107200],
[51.7339540, -1.2107710],
[51.7339540, -1.2108210],
[51.7339580, -1.2108680],
[51.7339660, -1.2109170],
[51.7339810, -1.2109660],
[51.7339980, -1.2110110],
[51.7340090, -1.2110550],
[51.7340140, -1.2111060],
[51.7340290, -1.2111510],
[51.7340440, -1.2112030],
[51.7340580, -1.2112570],
[51.7340730, -1.2113140],
[51.7340920, -1.2113750],
[51.7341090, -1.2114360],
[51.7341240, -1.2114950],
[51.7341410, -1.2115540],
[51.7341560, -1.2116100],
[51.7341710, -1.2116680],
[51.7341910, -1.2117210],
[51.7342260, -1.2117720],
[51.7342480, -1.2118380],
[51.7342500, -1.2119070],
[51.7342200, -1.2119940],
[51.7341880, -1.2120440],
[51.7341570, -1.2121020],
[51.7341210, -1.2121510],
[51.7340850, -1.2121930],
[51.7340470, -1.2122300],
[51.7340080, -1.2122540],
[51.7339690, -1.2122750],
[51.7339290, -1.2122970],
[51.7338870, -1.2123160],
[51.7338460, -1.2123410],
[51.7338030, -1.2123760],
[51.7337590, -1.2124130],
[51.7337150, -1.2124500],
[51.7336640, -1.2124810],
[51.7336190, -1.2125030],
[51.7335770, -1.2125200],
[51.7335360, -1.2125360],
[51.7334970, -1.2125570],
[51.7334580, -1.2125810],
[51.7334170, -1.2126120],
[51.7333810, -1.2126530],
[51.7333470, -1.2126970],
[51.7333130, -1.2127400],
[51.7332800, -1.2127820],
[51.7332490, -1.2128230],
[51.7332190, -1.2128730],
[51.7331890, -1.2129180],
